0.000000000000000000e+00 3.500000000000000000e+02 3.450980392156862564e+01
0.000000000000000000e+00 3.510000000000000000e+02 4.795566502463053382e+01
0.000000000000000000e+00 3.520000000000000000e+02 3.261802575107295610e+01
0.000000000000000000e+00 3.530000000000000000e+02 4.990243902439024026e+01
0.000000000000000000e+00 3.540000000000000000e+02 5.019607843137255543e+01
0.000000000000000000e+00 3.550000000000000000e+02 5.002695417789757926e+01
0.000000000000000000e+00 3.560000000000000000e+02 5.056603773584906492e+01
0.000000000000000000e+00 3.570000000000000000e+02 4.912568306010928865e+01
0.000000000000000000e+00 3.580000000000000000e+02 4.720000000000000284e+01
0.000000000000000000e+00 3.590000000000000000e+02 5.233146067415730585e+01
0.000000000000000000e+00 3.600000000000000000e+02 5.502890173410405339e+01
0.000000000000000000e+00 3.610000000000000000e+02 7.755458515283842758e+01
0.000000000000000000e+00 3.620000000000000000e+02 5.250814332247557559e+01
0.000000000000000000e+00 3.630000000000000000e+02 5.206718346253229868e+01
0.000000000000000000e+00 3.640000000000000000e+02 5.669291338582677042e+01
0.000000000000000000e+00 3.650000000000000000e+02 4.563934426229508290e+01
0.000000000000000000e+00 3.660000000000000000e+02 6.317848410757946453e+01
0.000000000000000000e+00 3.670000000000000000e+02 4.728260869565217206e+01
0.000000000000000000e+00 3.680000000000000000e+02 6.421307506053268810e+01
0.000000000000000000e+00 3.690000000000000000e+02 7.140388768898488081e+01
0.000000000000000000e+00 3.700000000000000000e+02 6.995012468827930263e+01
0.000000000000000000e+00 3.710000000000000000e+02 7.246119733924611239e+01
0.000000000000000000e+00 3.720000000000000000e+02 7.418287937743190241e+01
0.000000000000000000e+00 3.730000000000000000e+02 8.073122529644268752e+01
0.000000000000000000e+00 3.740000000000000000e+02 7.266055045871560480e+01
0.000000000000000000e+00 3.750000000000000000e+02 8.877192982456142545e+01
0.000000000000000000e+00 3.760000000000000000e+02 9.312611012433393398e+01
0.000000000000000000e+00 3.770000000000000000e+02 8.475849731663686271e+01
0.000000000000000000e+00 3.780000000000000000e+02 7.250000000000000000e+01
0.000000000000000000e+00 3.790000000000000000e+02 8.128146453089244972e+01
0.000000000000000000e+00 3.800000000000000000e+02 8.023032629558541373e+01
0.000000000000000000e+00 3.810000000000000000e+02 8.494208494208494642e+01
0.000000000000000000e+00 3.820000000000000000e+02 9.680284191829483120e+01
0.000000000000000000e+00 3.830000000000000000e+02 7.601809954751131215e+01
0.000000000000000000e+00 3.840000000000000000e+02 1.025645756457564630e+02
0.000000000000000000e+00 3.850000000000000000e+02 1.061437908496731950e+02
0.000000000000000000e+00 3.860000000000000000e+02 9.633333333333331439e+01
0.000000000000000000e+00 3.870000000000000000e+02 1.127388535031847141e+02
0.000000000000000000e+00 3.880000000000000000e+02 1.391406250000000000e+02
